iso3,year,co2_emissions_per_capita,temp_anomaly_celsius,forest_area_pct_land,floods_count,droughts_count,wildfires_count,extreme_temp_count,storms_count,disaster_economic_damage_usd,renewable_energy_pct_share,greenhouse_gas_total_kt,energy_use_per_capita,protected_area_pct
KEN,2008,8.853157803709687,0.795152362724244,53.68950234689273,6.0,4.0,4.0,6.0,8.0,1714664.2521042235,41.861143528779536,393580.42761461035,4211.27324453793,26.782481651644527
KEN,2009,10.505693461118891,0.9503809194611988,54.92899405660486,5.0,1.0,9.0,2.0,4.0,471810.76186649175,44.6513070650011,418914.37455333624,4458.6312310664125,24.781963778205704
KEN,2010,10.817663571130419,0.9851968997731541,57.534464666472864,8.0,1.0,7.0,1.0,7.0,525514.5886006523,44.391462738217015,467520.4743914691,4046.7615695911218,27.162071498239143
KEN,2011,11.276841886484704,0.9749301238883645,57.52309155256959,7.0,1.0,4.0,2.0,5.0,391094.66148759477,46.73632454304246,440232.62550335994,4525.324115820096,26.299626451617996
KEN,2012,10.26987920255541,1.1398716811834768,53.65879302774782,4.0,4.0,1.0,3.0,5.0,201161.86495493542,47.31104759518614,447719.86055701197,4540.05160830008,26.842059979638414
KEN,2013,11.001356066136086,1.1524456791448812,55.18883624893904,6.0,3.0,1.0,1.0,5.0,545246.3586155884,48.573895239864676,464018.2629830522,4851.419891822351,28.34752500613131
KEN,2014,10.51139483033563,1.040139446614164,57.51890968759831,9.0,5.0,4.0,1.0,8.0,224682.1806574834,45.978376797523026,447439.78081212455,4645.33561262804,26.341259704620718
KEN,2015,11.274476589268433,0.9351132229106535,58.87708544408526,8.0,2.0,2.0,3.0,6.0,710740.8800527412,49.416414546016235,442743.0687544388,4822.74031749401,27.88512147640181
KEN,2016,10.690084030692775,1.0440421188062412,58.89050265459464,7.0,0.0,5.0,3.0,4.0,154068.72354739063,47.6649812164166,473168.03071150504,5132.299016589731,25.926043433682185
KEN,2017,11.041148422827412,1.051256918795441,56.69163761507181,4.0,1.0,4.0,3.0,9.0,264685.7012973177,50.22556839564585,434113.99032429635,4713.401802495699,28.0784665204306
KEN,2018,10.768178125158629,1.0557105215795655,53.99873457398527,1.0,2.0,4.0,3.0,13.0,512591.6290695026,50.79461534583295,431170.4817353012,5091.019094083668,29.090709989180656
KEN,2019,11.7746373636468,1.060736786762672,54.89498090546513,5.0,2.0,2.0,1.0,10.0,586684.0671900416,47.69427848280257,456708.8899954436,4784.009339412172,29.647658049274888
KEN,2020,11.948211850535566,1.0718415712579088,58.31029012692021,4.0,2.0,2.0,2.0,7.0,662680.7901651773,46.349557703987486,494100.3065481833,4651.545157229607,30.26003669903481
KEN,2021,11.369359740451998,1.1001050628224414,58.70020120150656,5.0,3.0,3.0,6.0,10.0,732054.6660253509,48.51845696776337,507492.998518913,4771.863268233415,29.714998960242777
KEN,2022,11.571581034939227,1.0864915556199328,55.29501542657582,6.0,2.0,10.0,0.0,5.0,235652.59765722445,50.466491445785735,468607.38254305464,4696.852361499186,28.333854838458933
KEN,2023,10.757991259950396,1.1597518978538295,58.33286456359137,6.0,3.0,6.0,1.0,14.0,1388782.2193840637,45.01294682994187,502965.73878044676,4722.229101939657,26.46947707504372
KEN,2024,11.456288083363916,1.1771567537548682,59.963287657506925,1.0,2.0,5.0,2.0,8.0,19146.181778947175,47.43332619273306,518358.06783806713,4713.443622360693,30.482646660200572
KEN,2025,11.6340416915604,1.0802488238232308,55.656321818664324,4.0,1.0,2.0,3.0,3.0,133100.15659378943,50.21678994068971,486315.1312335586,4790.945015954235,28.444819642131563
KOR,1960,0.7278692910804595,-0.3761047537556881,10.82935525507907,0.0,0.0,1.0,0.0,2.0,137198.63514241148,10.89105521614019,77599.58434441284,394.3941938925112,4.066662919422795
KOR,1961,1.4637017706112225,-0.30982084065967597,9.237688693002966,0.0,0.0,0.0,0.0,0.0,191030.43620188994,7.149684407564098,-31668.83909725551,618.4258714729193,2.364117413381015
KOR,1962,1.275908759826488,-0.3072550270783152,11.352008795103943,0.0,0.0,0.0,0.0,0.0,35015.71907189948,4.03600534474908,7573.903481254831,116.72777538470456,2.9313566402498097
KOR,1963,0.3526407285320512,-0.260856467479459,13.068561876148607,0.0,0.0,0.0,0.0,1.0,24272.601947427695,7.924178127525433,53212.521876065846,672.6020524326382,2.702348670396745
KOR,1964,2.184907324713274,-0.3108701877154245,10.504489808006376,0.0,0.0,0.0,0.0,2.0,21763.136513565798,8.542240948432067,54329.71535176383,925.3765398949138,5.12160545896805
KOR,1965,2.404998732274226,-0.4255356946676422,10.913706228476318,0.0,0.0,0.0,1.0,0.0,939400.114840224,10.284288761781612,20760.96662496624,425.783807104233,5.411763294479813
KOR,1966,1.104132512651585,-0.30154559629679534,19.43687565994508,0.0,0.0,0.0,0.0,0.0,274336.0461182792,8.014859720043239,22901.175830986434,601.9957703847239,4.845240407442912
KOR,1967,1.3249856547076548,-0.1906977850047249,12.40473454120809,0.0,1.0,0.0,0.0,1.0,75937.42609287251,11.08280198001322,41096.36941502766,539.9131095942246,3.4654006191092135
KOR,1968,1.8115032245431995,-0.2641893037479523,14.17991853405174,2.0,0.0,0.0,0.0,2.0,85849.5120002597,11.125961238361034,48605.38659350077,844.1172475556618,3.881703879081775
KOR,1969,1.9469260979920882,-0.24515575828818315,14.536748557782433,1.0,2.0,0.0,0.0,0.0,227483.36994288207,9.238676367938583,43726.72142593102,560.0210444299385,4.072116209186478
KOR,1970,2.249496560041229,-0.13036520429213697,14.906754081679773,0.0,0.0,0.0,1.0,1.0,137673.94907260576,12.209819064414136,101849.2483427945,578.0666221749632,5.837366897273686
KOR,1971,3.152115064965127,-0.24878429919991726,18.05879056807265,1.0,0.0,0.0,1.0,0.0,73597.46714732525,12.947788112466455,48867.53137925791,875.9998624073262,3.4296111556637654
KOR,1972,2.029542590546531,-0.2964625536186516,19.46291062120451,1.0,0.0,1.0,0.0,0.0,14109.947420506694,8.928274203089343,108372.03916156653,1045.9024723866105,5.416477465179539
KOR,1973,1.8173296328510382,-0.16570606542838404,16.958377175347756,0.0,0.0,0.0,1.0,2.0,379120.3839834445,14.11173554807105,88206.15006444395,1061.3515702601876,4.450289458538778
KOR,1974,1.6386800148515155,-0.16996333231417815,15.307885026822905,1.0,1.0,1.0,0.0,2.0,558775.1507895557,12.289225803122493,110251.6017542265,986.2084921252773,7.412403654301961
KOR,1975,2.1776087508064945,-0.18541886749009018,22.307376759940077,0.0,0.0,1.0,0.0,1.0,60537.89229415511,12.652375952172621,54732.287712095684,1314.4573749503472,5.720361910942226
KOR,1976,2.755837272173877,-0.09752449816562603,19.652452844079203,0.0,0.0,0.0,1.0,0.0,17686.19951652409,13.658840609520956,125358.61937551349,1283.8715505758335,10.28022375433081
KOR,1977,3.994768466533304,-0.018015521088351076,25.03405538501499,0.0,1.0,0.0,0.0,0.0,35040.66445950655,17.43014303839942,132633.78896265643,1031.8146839471692,9.460127577916374
KOR,1978,2.8643384928154987,-0.030382738523853443,15.959796081136213,2.0,1.0,1.0,1.0,3.0,152440.25816867917,18.2028992657108,99888.63948163719,759.1065149866498,8.356601295630078
KOR,1979,3.5006868578485135,0.024142316862710757,22.97550277345242,0.0,0.0,0.0,0.0,3.0,104055.20825558342,17.31003395099228,146776.2573131851,1596.3596053087942,9.571556900356104
KOR,1980,3.5833831805131116,0.17537889007322605,28.243586903190273,1.0,0.0,1.0,0.0,1.0,22888.71111530668,17.70894039122546,98277.95515065413,1503.7292549107606,10.186107013759004
KOR,1981,4.5074068520451025,0.035050486875388476,23.569364530154402,0.0,0.0,0.0,0.0,2.0,186569.06801395313,17.772601183664484,133394.22330139086,1397.6994787522372,8.749077762084266
KOR,1982,5.518279611909789,0.11830872096739367,24.937542385282786,2.0,0.0,2.0,3.0,1.0,71837.07852115018,25.02269213578964,184821.88873315902,2139.0802251355553,12.41414946845748
KOR,1983,4.010591075636905,0.09016249552300344,27.32939062056754,0.0,1.0,0.0,0.0,4.0,22347.626670145648,18.390779920166114,162034.06856859202,2239.0120555227404,11.156762783773189
KOR,1984,4.293524798955374,0.09924113244776943,26.320195141497834,1.0,1.0,2.0,1.0,1.0,354002.3663158755,19.9393062990094,171224.93630927868,2264.7019107861242,10.846540969580065
KOR,1985,5.442110195493389,0.15727245780361107,28.096853609775437,2.0,2.0,1.0,0.0,2.0,286812.8020515053,22.669819054094418,224436.52985295144,2127.5951160671743,13.329360288472687
KOR,1986,5.507179515241931,0.20379905809834173,29.221079258898893,0.0,0.0,4.0,1.0,2.0,604091.3317605164,21.019015886383897,152515.33224174,1442.5437663561438,11.66478969505669
KOR,1987,6.455767768964141,0.30965003690511567,29.70932232335112,0.0,1.0,0.0,2.0,3.0,126878.69218081463,26.509785550347694,208920.9205933756,2576.307859720421,14.83377692783634
KOR,1988,6.012667737468934,0.5081916672360961,35.5804415098775,3.0,0.0,1.0,1.0,5.0,52551.82682217067,21.94693890487598,223985.26530184172,2199.4500211777527,15.0848743374506
KOR,1989,5.756146391789631,0.3027498251316288,34.90373570679409,0.0,0.0,2.0,1.0,4.0,164102.83030898627,24.769738820410108,218156.68984211443,2401.1955299601577,14.390562554920747
KOR,1990,6.589626527648078,0.366669975550763,35.62657058025825,4.0,0.0,1.0,0.0,3.0,565600.4612558411,26.596078733875732,284784.99686490855,2861.3165169044737,17.339085963361676
KOR,1991,7.1747652148429815,0.4349168589174041,38.27038689117229,1.0,4.0,1.0,1.0,4.0,105848.4958796759,26.363556333149226,240258.44182175677,3244.8784617323113,17.686844968750723
KOR,1992,7.294868223281981,0.5113983035967445,36.83081028261523,1.0,1.0,2.0,1.0,4.0,114805.15856360702,32.084725345953714,252973.83649912884,3246.373550466029,16.944747341565982
KOR,1993,7.397771511220776,0.5401920918550372,36.78661629470069,3.0,1.0,4.0,0.0,0.0,63473.36081491192,27.89118711671361,225964.20154164862,3040.454831303123,18.839072991910335
KOR,1994,7.998246037806962,0.6606279196957726,38.42782224408621,2.0,1.0,0.0,1.0,4.0,1743982.650127231,29.77377877112138,327458.34158127895,3287.4861534326415,16.898203332572194
KOR,1995,8.33062727332759,0.40182356428015065,41.127424162854254,1.0,0.0,1.0,2.0,5.0,1411030.7938626818,31.48768123593084,303390.65519292466,2965.7135348003494,20.11696454362802
KOR,1996,8.719788941443225,0.4420957003456188,39.63478604035751,3.0,0.0,1.0,0.0,0.0,450700.7420714277,35.951272990331766,315009.8567601336,2953.2753286890584,18.035780902007307
KOR,1997,8.557167565297956,0.6294301817082539,42.158736066941614,8.0,2.0,3.0,0.0,6.0,103386.53514157078,38.33650870168238,329105.912496737,3694.2761911284288,20.889008518950334
KOR,1998,8.338613636785352,0.7917431848076767,43.20843245170204,1.0,3.0,1.0,4.0,6.0,632844.3097615485,37.22423551696669,375069.0629778714,3618.6885011792265,22.28424502953968
KOR,1999,8.760279649886705,0.6122673616715584,50.85886570582273,4.0,1.0,4.0,0.0,3.0,388032.67788635526,34.03691762301889,396004.7076909585,3301.1083033592954,22.380373720332535
KOR,2000,9.600916309987362,0.5290831386325071,39.618391581665456,2.0,3.0,1.0,2.0,0.0,623052.1887878197,36.502211185763926,322573.368440402,3724.6957733456534,24.64436798765685
KOR,2001,8.658253203526192,0.8461105214497251,47.06395597624181,5.0,4.0,3.0,5.0,12.0,900839.6002699928,42.29888805013266,363829.9119611897,3971.2053091608186,21.89652381098126
KOR,2002,9.55002216284062,0.8491322314946453,52.7404736569878,4.0,1.0,1.0,1.0,6.0,178290.9585955314,39.6485552571535,356171.52467857464,4125.160928893691,24.090917626677847
KOR,2003,9.310932487901193,0.7701193003241396,49.59636031245906,5.0,2.0,3.0,2.0,2.0,1157583.005328042,37.10951245162744,387551.24659506785,4141.044521240878,21.01802774569109
KOR,2004,9.74164299161121,0.8046510536360564,51.99273811148181,1.0,3.0,1.0,4.0,6.0,1098370.2349641214,46.034852095727615,399017.84017275856,3984.916732503083,23.7440956482465
KOR,2005,10.637216297226098,0.830539664339056,51.1282895974316,5.0,3.0,3.0,2.0,6.0,386173.7475459127,40.508831795392695,366088.42258688976,3943.242008458213,24.468371874478354
KOR,2006,10.178093393151576,0.9400722416121945,49.93258580365502,2.0,0.0,2.0,0.0,5.0,571142.5907775074,42.27988052076861,425375.36487873085,4238.00973566909,27.490821018445363
KOR,2007,10.250350466729136,0.902750353771704,46.67194690955098,4.0,2.0,4.0,2.0,5.0,266018.4895626936,41.508389836342886,411714.69181930326,4462.516360677996,25.641917136036557
KOR,2008,9.586795472580938,1.0125634096772613,53.421085972566374,4.0,3.0,2.0,4.0,7.0,542899.4393644618,41.4666650266368,448689.49944550445,4546.033335640087,27.306516464932994
KOR,2009,10.932848345291175,0.763456307986852,51.55555977034413,7.0,4.0,2.0,6.0,5.0,412031.36004826595,47.06107855154404,435831.8068567124,4759.866543323362,25.09079653568805
KOR,2010,11.000319800901764,0.9407271755543878,52.03901538348086,2.0,3.0,5.0,4.0,9.0,204654.45032523945,45.077380620079836,397698.2401939367,4447.972278190912,26.196236952279612
KOR,2011,11.989258022151091,0.9353607692141352,53.297690800271575,3.0,1.0,4.0,2.0,8.0,207592.76794618403,45.80008543546742,460895.8787065437,4226.328701966549,25.773871510962103
KOR,2012,10.675896890025644,1.0198919631387047,59.37462906057448,5.0,2.0,3.0,4.0,8.0,569480.5990541367,42.63230614451231,416789.9489961626,4786.499796960412,25.815635668492675
KOR,2013,11.07809738673592,1.011159441697019,61.455945804892124,5.0,2.0,5.0,2.0,5.0,1718023.195215347,45.22609668998612,423804.03549506346,4591.220777999992,26.153221335254837
KOR,2014,11.186909608453577,1.1307511880013854,56.384385019124885,6.0,1.0,3.0,1.0,10.0,124919.83134160022,44.857668940459945,450593.0727363448,4307.653930721606,26.8116548398439
KOR,2015,12.034666565619698,0.9298799702332059,55.04517293915851,5.0,6.0,2.0,2.0,6.0,280385.6847593284,44.72865947954992,455033.515594197,4790.040384798175,30.735803531498274
KOR,2016,11.150113234929016,1.0930178455571056,53.60001293920463,3.0,5.0,4.0,3.0,6.0,933887.560191093,47.9402241738871,421750.8743705672,5006.8398270538455,27.982238163565953
KOR,2017,11.436243782662485,1.1439095441657423,58.02268260101535,2.0,0.0,4.0,3.0,12.0,75803.44106214149,46.40600501989042,464888.7111793688,4794.036609472707,26.3428526187868
KOR,2018,11.69031247025002,1.2568131134867666,61.59105520521942,5.0,1.0,2.0,3.0,11.0,3009349.928346569,48.978838040525794,469174.7852708602,5065.234043119208,27.660922254729652
KOR,2019,11.507534270413103,1.0780130213870536,56.773970878516224,7.0,3.0,4.0,2.0,4.0,671678.2540579449,49.274747779325736,470778.8123463094,4641.016955196513,29.96285945694125
KOR,2020,11.19790313009143,1.1500752912640948,51.68121623923861,6.0,5.0,3.0,5.0,6.0,1450127.6779236607,46.88705675578229,434219.68933247024,4606.126455789969,27.689671033235232
KOR,2021,11.615868314094037,0.9867193686892729,59.51976143248451,5.0,1.0,5.0,2.0,8.0,1105947.379145878,49.081579439694785,482079.9780555476,4998.2089074649,30.875665246891938
KOR,2022,12.166932444006578,0.9459783471801354,60.50521313878691,6.0,3.0,1.0,3.0,7.0,923231.1014222223,47.197598272488335,495913.47822848486,4733.024141269448,30.34484804203619
KOR,2023,11.000685026203325,1.2106680472263183,54.256826435403575,7.0,5.0,5.0,13.0,9.0,20825.40920571132,46.6264987486643,448652.40960462566,5116.038291520985,28.73194288911799
KOR,2024,11.705059718602273,1.1478824329906336,58.82643722423485,11.0,1.0,2.0,3.0,7.0,328678.2576194189,46.16110824701918,457049.47033183125,4888.341359934231,28.1773444156843
KOR,2025,11.260339877769377,1.2473814459817039,59.66245350277243,4.0,2.0,4.0,2.0,3.0,143739.8398843604,48.874387554313316,505017.3513475525,5148.629078725382,27.84815073407071
MEX,1960,1.7325493531738025,-0.43399083403347316,12.188525403855994,0.0,0.0,0.0,0.0,0.0,307579.5230643972,5.4646819173658585,64085.91853295401,671.2499977160371,3.597282712788945
MEX,1961,0.2239335051511333,-0.2749621279122314,10.630750856207502,0.0,0.0,0.0,0.0,0.0,179601.85960169602,10.447737973711996,22873.68380443756,333.60889148256587,4.04127178037916
MEX,1962,0.8378479606558273,-0.15877589131830172,15.406051853852329,1.0,0.0,0.0,0.0,1.0,18686.381600975896,11.238053432766765,18387.917530119328,101.4167591371837,5.481096393826275
MEX,1963,1.4410904228175592,-0.2656661816402244,12.140218437928118,0.0,0.0,0.0,0.0,0.0,76876.14033298456,8.902379341430294,37369.33039504355,779.7302776013285,4.262773809129309
MEX,1964,2.195268150758234,-0.2672520070033612,9.74395561041751,0.0,0.0,0.0,0.0,0.0,12928.87176212952,8.659129344733117,69340.79910777824,757.7609272626614,3.4425454145230887
MEX,1965,1.3345626701273328,-0.2779424255000624,8.669222786887975,0.0,0.0,0.0,0.0,0.0,252573.87750077766,8.45541418336554,17644.896371357045,417.3117129764147,6.0481375154404216
MEX,1966,1.1372462818315183,-0.39259420217979724,17.310758624694394,1.0,0.0,0.0,0.0,1.0,105657.1094353876,14.083665257709207,30426.723884076782,878.5775234202174,5.475808788067264
MEX,1967,2.6295793665991853,-0.1457574275194023,16.097807991920604,0.0,0.0,0.0,0.0,0.0,54079.22726204712,13.51599942739987,33739.00692592116,1055.0714240525726,3.5887189941366398
MEX,1968,0.8145226321370387,-0.28926782859290906,15.20745832380718,0.0,0.0,1.0,0.0,0.0,153125.58155099212,9.028457330014989,15428.778932027788,602.6076627470932,4.676682146738748
MEX,1969,0.49030001869300155,-0.18508642557637794,14.35415446765364,0.0,0.0,0.0,0.0,1.0,9342.469979346131,9.46184175999635,76716.36609326213,358.3756040537433,5.979353722504091
MEX,1970,2.123841912035018,-0.33431806929031227,14.63765006559806,0.0,0.0,1.0,0.0,0.0,66927.562077561,11.099728341542288,66997.6393864761,1088.349630479927,5.764530153298915
MEX,1971,1.7075662761717239,-0.2861832141798259,13.816082097045864,0.0,0.0,0.0,0.0,2.0,44812.21401775988,8.200788600092254,15593.118265038975,1210.528969216397,4.232038350520938
MEX,1972,1.5440783765054489,-0.058231304221440724,16.013914133624674,0.0,0.0,0.0,1.0,0.0,640439.453076772,7.333530590193204,71500.47370113959,794.2369565169602,6.218040330344312
MEX,1973,2.6836555056577773,-0.18063975898297194,12.4230452163763,0.0,1.0,1.0,0.0,0.0,117161.84115355652,8.940530643270822,119551.39823955816,1207.8777330682053,5.3791315133870325
MEX,1974,2.5719739813783082,-0.014967378130875605,16.558921609632492,1.0,0.0,0.0,0.0,1.0,223942.9390175616,11.880349779173487,91694.30406083421,1167.4435219133386,6.792383102878082
MEX,1975,2.273548311099479,-0.11437761463451127,18.343932399440085,2.0,0.0,0.0,0.0,0.0,183500.22090142092,11.082982509361528,132049.88697736542,1131.659546541301,5.288383903383765
MEX,1976,2.038710252340546,-0.2308460435303594,21.415505690046956,3.0,1.0,1.0,0.0,1.0,290647.9221406546,17.17515298877896,85734.76741431963,1366.168363746517,6.291582061594165
MEX,1977,3.464560658771659,0.014029435110443883,20.60843468943866,0.0,0.0,0.0,0.0,1.0,90819.39111906604,11.331599286097836,131974.6733928071,1188.591456496254,10.934716020337959
MEX,1978,3.5358306670875272,-0.0768310390188768,23.56106860973802,1.0,3.0,1.0,0.0,1.0,36685.100180473855,12.411589209296002,149313.52250326876,1129.1184254592993,7.884573368279323
MEX,1979,3.3149826639830016,0.055478936129175226,25.859832483027695,1.0,1.0,1.0,0.0,0.0,24851.001152962814,12.110841397623236,123805.59377775039,1569.1499183049582,10.55155626710015
MEX,1980,4.654642618482352,0.032323143595198736,26.092496303060006,1.0,0.0,1.0,1.0,1.0,64477.089874224024,15.650416201004427,124943.8669841827,1627.0339645551423,9.354146902221203
MEX,1981,3.2087819791749164,-0.06096866243543604,25.62879948719619,2.0,0.0,0.0,1.0,4.0,202760.20301347287,17.111046474351816,172680.7100100342,1060.0239072782556,8.409326849834205
MEX,1982,3.188116493750732,0.10918441142546563,25.530932641571336,2.0,0.0,2.0,0.0,3.0,84805.35088570078,18.772138095166547,169177.51342574367,1479.5492621771714,9.168751985013452
MEX,1983,3.917993479884374,0.30659741590315814,24.138641370557796,1.0,0.0,2.0,0.0,1.0,183555.67167628152,19.853253252334476,190376.6995330017,1701.5501048636895,10.180596055840615
MEX,1984,4.548740518998941,0.206388826719884,29.567044817158518,2.0,1.0,1.0,2.0,1.0,9814.347960320423,19.546440174801877,188124.32396805417,2088.7722790553494,14.925650934688978
MEX,1985,4.981637874539221,0.19946364983659562,33.07640189546109,0.0,0.0,1.0,2.0,2.0,333333.7061368944,19.62130222146603,187405.39165035085,1716.6303035988335,12.247579295158367
MEX,1986,4.976381175439412,0.32812721597662864,30.920882093503447,1.0,0.0,0.0,1.0,2.0,726245.5941429884,24.00148299542045,199040.72847701184,2111.056127209314,13.490237476533967
MEX,1987,5.596342909661643,0.2977454503175945,36.07102203048236,4.0,0.0,2.0,0.0,1.0,17187.759569790913,22.12575839325381,204501.2485520187,2755.4721060646607,14.870110269371175
MEX,1988,4.957273861997,0.337028342721059,28.694370864223398,4.0,1.0,2.0,1.0,2.0,88542.50108480964,27.015095419040154,235619.6076947154,2431.4770301870503,15.311076203536063
MEX,1989,6.792903991334315,0.27270328626096785,30.865632164104145,5.0,1.0,3.0,1.0,6.0,140527.97005503584,23.040516973395192,233611.11979161546,2562.9340626862922,16.51156818585609
MEX,1990,6.202763072424273,0.4187078420631679,37.138003769370656,0.0,1.0,1.0,1.0,0.0,126979.24753719775,25.81663267215361,256821.48242978906,2635.6635112904514,15.264415611351925
MEX,1991,7.179705759170983,0.5228021732796596,36.90968489933013,1.0,1.0,2.0,1.0,2.0,15767.903686864984,33.21910096371481,243186.75703625713,2998.184928775998,15.042044968528291
MEX,1992,7.020158043260676,0.4128494235319628,40.77615530705342,1.0,1.0,3.0,0.0,7.0,43951.74292456203,34.64437520769752,254118.8213058508,2894.027485586123,16.072981312382296
MEX,1993,7.368722044347505,0.6330676925984102,38.6834467387661,0.0,1.0,3.0,1.0,3.0,968182.7539077963,27.787522487447514,302221.3387178412,2948.203338578012,15.939780964955776
MEX,1994,7.7125242774267155,0.5505637742483132,37.76444444930177,1.0,3.0,0.0,2.0,4.0,503245.42025080667,34.657713131287856,309437.55697083176,3149.5970518221816,18.03501218949255
MEX,1995,7.915714730831284,0.5249133689998841,40.58898345458013,1.0,1.0,3.0,1.0,4.0,1311985.4256678277,36.641140811856054,300879.8808972025,3537.110626821436,14.21226348862537
MEX,1996,8.294613108520485,0.7128606561148922,38.45110538398043,1.0,3.0,1.0,1.0,1.0,243870.49128391614,36.44654809175755,357535.99969920324,3429.068804357506,21.092814645279145
MEX,1997,8.94842208476006,0.6461568966100043,40.58791192566572,5.0,0.0,3.0,0.0,4.0,902982.0096204671,34.918098490750765,313939.8470654331,3453.9898280637376,21.51018739338599
MEX,1998,8.54770620554589,0.7647203608030686,46.929834051175646,2.0,2.0,1.0,1.0,7.0,737653.120313818,31.70649759597851,356208.79718663025,3819.6150744783113,19.95362933292981
MEX,1999,9.083596440800939,0.7141785136193232,47.72944366742422,4.0,3.0,3.0,1.0,7.0,919944.2678806683,37.183318256136815,367183.68310873304,3518.7515666201007,19.978979589524023
MEX,2000,8.855575630029902,0.7649076343256155,47.46043964351544,8.0,1.0,2.0,2.0,3.0,17973.58505487744,38.82351138666227,367132.6668206624,2983.4916336930414,24.60872835807711
MEX,2001,9.956058613227299,0.8399009852989316,43.210311477354715,7.0,1.0,1.0,2.0,5.0,483593.81925466727,39.29813977153175,406971.1068325108,3931.441235502752,24.360362770330124
MEX,2002,8.949109436554622,0.8529114182056287,47.530230236168656,1.0,4.0,5.0,2.0,2.0,388814.8520209569,40.65676684229183,425094.14605004067,4014.545750280745,23.158362696944632
MEX,2003,10.572643053913144,0.6976934304319549,46.2292494304778,4.0,1.0,1.0,1.0,2.0,372297.94847138465,38.53535054138283,364419.5192974186,3847.201707058841,23.058216636634324
MEX,2004,9.702023896803192,0.7937947224861794,53.05052756239849,3.0,1.0,2.0,0.0,7.0,336937.8133455716,40.00968087297329,344526.0821272864,4007.059012684196,24.514403766060717
MEX,2005,9.079410792509023,0.9824719606930953,49.41941847577568,8.0,4.0,2.0,5.0,1.0,774891.1521661904,36.404116392984676,396764.51483634725,4438.218583759357,22.87483271540388
MEX,2006,10.141871467613836,0.9206584891021554,48.88654997974235,5.0,3.0,2.0,0.0,12.0,1704680.9573543386,44.44382569636437,391652.9361863779,4317.16130648004,25.706668230267283
MEX,2007,9.832044748491294,0.9109570716446308,52.35122715862683,6.0,2.0,6.0,4.0,9.0,887222.6287680445,41.029317659009735,412016.213992368,4620.559433482341,23.992010234162066
MEX,2008,10.852082794312908,0.8643523749386218,51.30706061288909,5.0,3.0,3.0,1.0,2.0,1042066.0667542123,43.05625295457408,474613.44762050686,4396.41129698545,22.680946119745606
MEX,2009,10.128493756726648,0.9054475353171355,57.20393605735938,5.0,2.0,3.0,6.0,6.0,342305.5373403324,44.71474203905465,502355.7237170383,4352.3785298655885,25.21759686729704
MEX,2010,10.372610922647148,0.847531433567656,52.20282665505864,8.0,2.0,2.0,3.0,7.0,615903.9092809393,43.37457695515183,416860.7577176243,4606.078368230511,25.24120108060415
MEX,2011,9.65890063595677,1.0173426285908966,51.047088292157774,2.0,1.0,3.0,4.0,7.0,286010.3126825379,42.67748177179355,451155.96022320044,4573.754081421688,29.474969819033916
MEX,2012,10.5927932415554,0.9925242109620201,49.630191754621954,6.0,4.0,3.0,3.0,8.0,241236.5237292771,46.086891143272915,455257.06567488,4634.281669097354,29.551563751960654
MEX,2013,9.558355335517504,0.9768762310974051,55.36688569322366,5.0,6.0,3.0,1.0,12.0,1235421.9859305092,41.886668176697725,463156.25659325684,4517.603520129327,25.885702711348713
MEX,2014,10.132769866815602,1.0614738115962878,54.43653989065907,7.0,4.0,1.0,2.0,12.0,1307638.068274852,47.98264143860823,424303.3481309629,4474.673955555352,27.53103561130403
MEX,2015,11.56486935703867,1.1077445624342297,52.63482948265851,6.0,4.0,5.0,5.0,4.0,644848.0676053265,48.07237743057179,492979.8185277864,4517.894302743663,26.957144551159285
MEX,2016,11.656743257275743,1.256834362027441,59.516145135972124,8.0,3.0,10.0,3.0,9.0,1036935.6094062832,45.6518971957147,488003.49398133677,4797.234210083752,30.637052190831024
MEX,2017,11.520444503370895,0.9782919567437488,58.51944506572328,6.0,3.0,1.0,3.0,8.0,258059.10901393188,46.05463671401463,456599.35465777107,4856.6544167248785,25.688492924223773
MEX,2018,10.784760694863714,1.201031802025852,57.06324650771349,8.0,4.0,4.0,0.0,4.0,332711.9492572713,45.19794727631975,502102.72550650383,4112.847060636116,29.046091003370673
MEX,2019,11.372799994816559,1.1944024239557374,60.80313745650628,7.0,1.0,6.0,2.0,12.0,1019372.8428278789,46.79315414503618,438000.25627931644,4582.672576137489,30.328874421804223
MEX,2020,11.452530998480906,1.0617911837657574,59.2850464246182,4.0,1.0,6.0,2.0,6.0,304548.81552342477,47.4139654410828,434087.4406220335,4403.31671177041,27.908132593617168
MEX,2021,10.838206871891797,1.1472872684611446,55.787497499149616,5.0,3.0,6.0,3.0,13.0,24778.871047433528,47.343617382901456,485097.38341174356,4680.294424021494,28.82604318603914
MEX,2022,12.414048211353322,1.100724183578168,55.44366345018487,4.0,2.0,0.0,2.0,8.0,268060.18394869834,51.49703980373577,491215.9013819433,4674.147253735354,30.377694285224415
MEX,2023,12.095414640445695,1.1579411835972813,60.26639439750284,6.0,2.0,3.0,4.0,8.0,316155.5937564184,44.463920566023106,478162.6253444217,4867.624642062379,27.454299004315498
MEX,2024,11.501547756015762,1.2690577375548435,59.37614415624585,6.0,1.0,2.0,3.0,8.0,105832.57364491103,46.5036538019063,511512.9705017384,4891.903313507205,29.986887092593562
